imdbId,plot
"When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand...",1711525
"The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an adventure with a street-smart girl to discover how he came to be.",3922818
"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",3748528
Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,4972582
Vampire death dealer Selene (Kate Beckinsale) fights to end the eternal war between the Lycan clan and the Vampire faction that betrayed her.,3717252
"In the high-stakes world of political power-brokers, Elizabeth Sloane is the most sought after and formidable lobbyist in D.C. But when taking on the most powerful opponent of her career, she finds winning may come at too high a price.",4540710
A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early.,1355644
Three female African-American mathematicians play a pivotal role in astronaut John Glenn's launch into orbit while dealing with racial and gender discrimination.,4846340
"A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.",2671706
"The story of Ray Kroc, a salesman who turned two brothers' innovative fast food eatery, McDonald's, into the biggest restaurant business in the world, with a combination of ambition, persistence, and ruthlessness.",4276820
A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley millionaire boyfriend is about to pop the question.,4501244
"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.",3470600
"Writer James Baldwin tells the story of race in modern America with his unfinished novel, Remember This House.",5804038
Prizefighter Mason loses his opening fight so wife Rose leaves him for Hollywood. Without her around Mason trains and starts winning. Rose comes back and wants Mason to dump his manager Regan and replace him with her secret lover Lewis.,22002
"Callum Lynch explores the memories of his ancestor Aguilar de Nerha and gains the skills of a Master Assassin, before taking on the secret Templar society.",2094766
"A dog discovers the meaning of its own existence through the lives of the humans it teaches to laugh and love. Reincarnated as multiple canines over the course of five decades, the lovable pooch develops an unbreakable bond with Ethan.",1753383
"Fed up of his wife's bad cooking, Donald kills her and turns to cannibalism to satisfy his appetite.",85937
"Having gone missing seven years ago, the previously blind Prairie returns home, now in her twenties with her sight restored. While many believe she is a miracle, others worry that she could be dangerous.",4635282
"When one school teacher unwittingly causes another teacher's dismissal, he is challenged to an after-school fight.",3401882
Twenty male inmates in a Kentucky prison form an unlikely Shakespearean acting troupe.,368264
"The true feel-good story of how James Bowen, a busker and recovering drug addict, has his life transformed when he meets a stray ginger cat. Based on the international best selling book.",3606888
"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",4116284
Four caroling children meet Jesus and Santa Claus and learn the true meaning of Christmas.,122264
Contemporary Moscow. Ninth-grader Kolya falls in love with a beautiful young teacher at his high school. The most beautiful girl in the senior class falls in love with him. How will he make his way through this triangle?,5358714
"Emmy-winning comedy legend Dana Carvey returns to the stage with a routine that blends pitch-perfect impressions of big personalities with so-true-it-hurts stories about being a dad of millennials, the joys of aging, and pharmaceuticals.",6217368
"Frustrated at being marginalized at work, Peggy Carter goes on an unauthorized solo field mission.",3067038
"A high school student becomes a vampire after saving a powerful vampire. To regain humanity, he must retrieve her severed limbs from three formidable vampire hunters, setting the stage for a bloody confrontation during spring.",5084196
"Regardless of Joe Rogan's success on television with the Ultimate Fighting Championship or hosting Fear Factor or co-starring in NewsRadio, his true love is stand-up comedy. With more than 15 years as a touring comedian, Rogan has honed an opinionated comedic style that challenges the status quo. From his unorthodox ideas for peace in the Middle East to debunking the myth of Noah's Ark and appreciating the vastness of space - all of the energy of a live Joe Rogan performance is captured on Joe Rogan: Live!—Anonymous",822818
The king of clean comedy returns for his fifth hour long comedy special.,6090102
"Part 3 of Kizumonogatari (Wound Tale) trilogy, based on a light novel by Nisio Isin.",5084198
"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",4425200
"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",5052448
"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",3315342
"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong and must fight to escape a primal Eden.",3731562
"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",2763304
"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",5462602
"Three people, three extraordinary stories. All lived out within a hundred London streets.",2990126
Two lovers stationed at a remote base in the asteroid belt of Saturn are intruded upon by an anal-retentive technocrat from Earth and his charge: a malevolent eight foot tall robot.,79285
"A brave, beautiful, and brilliant young woman is imprisoned by a beast in his castle. Despite her fears, she learns to see beyond the beast's hideous exterior and realize the gentle heart of the true prince within him.",2771200
"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.",3874544
"A troubled man runs away to Mexico and is recruited to join a paramilitary group of teens fighting the drug cartels. He proves himself to the group, but questions their motive.",1753786
"It's the summer of 1983, and 17-year-old Elio is spending the days with his family at their villa in Lombardy, Italy. He soon meets Oliver, who's working as an intern for Elio's father. They discover the heady beauty of awakening desire.",5726616
"Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.",2396589
"In the near future, Major Mira Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",1219827
"Comedian Bill Burr takes the stage in Nashville and riffs on such topics as overpopulation, fast food, dictators and gorilla sign language.",6184894
"While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.",4465564
"Neal Brennan is taking multitasking to a whole new level in this stand up special, which features the comedian switching between three different microphones symbolizing three different styles of comedy.",6438918
A view of a woman's journey through life.,5662106
"After 11-year-old Gitty discovers a man who can grant wishes hiding in her family's silo, she is forced to choose between saving the man's life and protecting her family.",4671002
"Shortly after delivering a patient to an understaffed hospital, a police officer experiences strange and violent occurrences seemingly linked to a group of mysterious hooded figures.",4255304
"Sean Barker, unwilling host to an alien bio-armor known as the Guyver, must fight the Kronos Corporation again before they discover the secrets of the Guyver's origin.",109965
"Ticked off comic Denis Leary talks honestly about subjects ranging from smoking, red meat, drugs, his family, rehab, and yes, cancer.",248752
A family man's chance encounter with a conspiracy-obsessed drifter leaves him on the run from the police and an impending event known as the Inversion.,5173032
"When Earth is on the verge of an alien invasion, five teenagers, who are infused with superhuman abilities, must harness their newfound powers to battle this threat - as the Power Rangers.",3717490
"The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.",2316204
"Set in Boston in 1978, a meeting in a deserted warehouse between two gangs turns into a shoot-out and a game of survival.",4158096
"As her species decays succumbing to infections and illnesses, an alien seductress immunologically stronger becomes the only hope for them to live on.",410650
"When the Chitauri invaders are sighted in the African kingdom of Wakanda, the Avengers covertly enter the advanced nation to investigate.",803093
"After a car wreck, an amnesiac woman sets out to learn what happened to her with the help of a wannabe actress.",1619856
"Dave Chappelle gives his usual skewed insight into the topics of race, technology, OJ Simpson, and more in a stand up special filmed in Hollywood.",6648926
An inexperienced rookie is teamed up with a hardened pro at the California Highway Patrol in Los Angeles; the newbie officer soon learns his partner is really an undercover Fed investigating a heist which may involve some crooked cops.,493405
"Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway, only to find herself seated with five fellow unwanted guests at the dreaded Table 19.",1412528
"Dave Chappelle gives his stand about racially charged run-ins, celebrity scandals and fatherly dilemmas in his stand-up set at Austin's Moody Theater.",6649108
A family opens a mountain inn where their first guest commits suicide. Suddenly all their guests befall horrible fates.,188503
"""Plasticine Crow"", a re-telling of the old Aesop fable about the Fox and the Crow.",219251
"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",4481414
"The story of Easy Company of the U.S. Army 101st Airborne Division and their mission in World War II Europe, from Operation Overlord to V-J Day.",185906
"Two lonely souls met: a dog outcast by his owners, and a poor wolf living in the woods.",216434
"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",1469304
"When her boyfriend dumps her before their exotic vacation, a young woman persuades her ultra-cautious mother to travel with her to paradise, with unexpected results.",2334871
"An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia and terrors that defy human comprehension.",2345759
A widower's daughter accidentally brings her doll to life while trying to cast a spell to resurrect her mother.,200809
"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.",4630562
"Sandy Wexler is a talent manager working in Los Angeles in the 1990s, diligently representing a group of eccentric clients on the fringes of show business.",5893332
Writer/director Ted Braun follows controversial hedge fund titan Bill Ackman as he puts a billion dollars on the line in his crusade to expose Herbalife as the largest pyramid scheme in history.,3762912
"A small-time gambler agrees to stash a bag for an acquaintance who is heading to prison. When he discovers cash in the bag, he can't resist the urge to dip into the funds.",3155328
"Two overly-imaginative pranksters hypnotize their grumpy principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted, underwear-themed superhero.",2091256
"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.",4695012
Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.,3606752
"A rebellious girl hooks up with an escort agency, where her stepfather is a client.",425253
David Attenborough returns with a new wildlife documentary that shows life in a variety of habitats.,5491994
An ailing movie star comes to terms with his past and mortality.,5655222
The courtroom and publicity battles between Hulk Hogan and Gawker Media explode in a sensational trial all about the limits of the First Amendment and the new no holds barred nature of celebrity life in an internet dominated society.,6333064
Astronomer Carl Sagan leads us on an engaging guided tour of the various elements and cosmological theories of the universe.,81846
"Maria Bamford performs a rapid-fire, playful stand-up set for crowds at park benches, bowling alleys and LA theaters in this roving comedy special.",6264596
The fourth HBO stand-up special by Robin Williams.,330829
"Upon returning from a hunting expedition, King Louis XIV feels a sharp pain in his leg. He begins to die, surrounded by loyal followers in the royal chambers.",5129510
An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.,877057
A gangster sets out to fulfill his father's dream of becoming a doctor.,374887
The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.,5592248
"Coerced into working for a crime boss, a young getaway driver must face the music when a doomed heist threatens his life, love, and freedom.",3890160
"A young girl risks everything to prevent a powerful, multinational company from kidnapping her best friend - a fascinating beast named Okja.",3967856
"A young couple moves into a new house in Warsaw and discovers that the elevator can travel back in time to 1939, when the whole place was a German embassy.",3273632
Things go terribly wrong for a group of girlfriends who hire a male stripper for a bachelorette party in Miami.,4799050
Filmmaker Vlad Yudin follows several body builders as they struggle to find success in a competitive industry.,6263642
"The daughter of one of the architects who built the Eiffel Tower gets framed for a murder that has taken place there, so she and her girlfriend embark on a quest across Paris to solve the mystery.",4471456
"Before Dawn charts the years of exile in the life of famous Jewish Austrian writer Stefan Zweig, his inner struggle for the ""right attitude"" toward the events in war torn Europe, and his search for a new home.",3397160
"Kelly's grandfather Harry invites the gang for a vacation at The Hawaiian Hideaway, his hotel in Honolulu, but they soon discover that a rival is threatening to put him out of business, so they scheme to help save the Hideaway.",105321
"To prove his brother's innocence, undercover officer Nick enrolls in high school again, dealing with crushes, bullies, humiliations, popularity swings, and quirky teachers and staff to find the real murderer.",95875
"A telesales con man finds the ultimate racket, but starting an affair with the girlfriend of his guru-like boss might be the wrong call.",223954
A popular beauty surprisingly asks a nerd to take her to the prom. He wakes up hours later in a sleazy alley. She's missing but he remembers nothing about it.,95730
"A hilarious collection of some of the best Triumph the Insult Comic Dog segments from ""Late Night with Conan O'Brien.""",422618
"A documentary exploring the life and career of notorious Republican dirty trickster and longtime Trump adviser, Roger Stone, who helped create the real estate mogul's political career.",6714534
Three freedom fighters attack a large corporation to prevent a future apocalypse.,117880
"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist.",3469046
Surreal misadventures of a lazy drunkard with speech impediment trying to get a New Year tree on a short notice. Loosely based on folk fairy tales.,219233
Two crazy brothers-detectives from a weird provincial town are searching for a rare striped elephant stolen by a suspicious foreigner.,3066856
Karlsson-on-the-Roof returns to stands against a stern housekeeper. Fun will never surrender.,209074
"When his mom plans a vacation to a resort, little Fyodor runs away to family's cottage house instead, to visit his friends Matroskin the Cat and Sharik the Dog.",1315584
Continuing adventures of little Fyodor and his talking cat friend.,1318414
The multigenerational saga of the rise and fall of the Corleone crime family.,150742
"An old sea captain and his student decide to take part in the international regatta. At the same time an amateur thief steals a statue of Aphrodite from Louvre and boards their yacht by mistake. A long, fun adventure is ahead.",219263
"While the Egyptian revolution of 2011 is underway, surgeon turned comedian Bassem Youssef airs a television show that makes him popular to his countrymen but disliked by the government.",5494396
A schoolboy gets into a fairy tale with the help of a librarian and DIY book. But life in the magical land is not as easy as it seems.,213309
"Mowgli is kidnapped by monkeys, but Kaa the python has a secret weapon. The second part of the story about the boy from the jungle",1259772
"A private detective is hired to track down the computer hacker known as Trinity. But as he gets close his goal, reality takes a weird turn for him.",366177
"The crew of the hovercraft Osiris must get a message back to Zion, a message of vital importance. Easy to do, but for the armada of Sentinels between them and Zion.",350934
"A teenager's dreams which conclude with him falling off a building, lead him to believe that the reality he lives in, may not be so real after all.",368574
Adventures of Cheburashka and Gena the Crocodile continue.,201520
"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",3450958
A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,4995790
An estranged family gathers together in New York City for an event celebrating the artistic work of their father.,5536736
"An idiosyncratic general confronts opposition from enemies, allies, and bureaucrats while leading a massive rebuilding operation in Afghanistan.",4758646
"Girl bands and their pop music permeate every moment of Japanese life. Following an aspiring pop singer and her fans, Tokyo Idols explores a cultural phenomenon driven by an obsession with young female sexuality, and the growing disconnect between men and women in hyper-modern societies",6039532
"Comedian Vir Das critics nationalism, globalism and bad politics in two performances in New York and New Delhi.",6822400
"In this new stand-up special, Norm Macdonald delivers sly, deadpan observations from an older -- and perhaps even wiser -- point of view.",6878486
"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.",2239822
"In Gracefield, three couples are spending a long weekend in a luxurious cabin when suddenly an uninvited guest in the form of a meteorite, comes crashing the party...",4464394
"Based on the book of The Shadow World, this feature length documentary is an investigation into the multi-billion dollar international arms trade.",2626338
"A poor fisherman catches a talking fish, upon releasing it he summons a shape-shifting wizard by mistake.",1352408
The story about a injured ant who travel by a hitch-hiking.,216126
"Dr. Watson executes Sherlock Holmes' will, who faced death after exposing Moriarty and his gang in the previous episode.",459945
"Jean is taken hostage at a bank by a foolish bank robber. As Jean left prison an hour earlier, the police assume he's the robber. Everything goes comically wrong. The robber's little daughter joins the fugitives.",91093
Two cold-blooded mercenaries form an unlikely bond as they race across the desert in the dead of night.,4447518
"An Englishman returns after nine years abroad and tells strange stories of the tiny people of Lilliput, the giants of Brobdingnag, the flying island Laputa and the Houyhnhnms, a race of intelligent horses.",115195
"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",1536537
An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,2406566
"A comic love story about a man who refuses to accept that old age is empty of love, meaning and value to society.",809951
A hockey player plagued by injuries is confronted with the possibility of retirement when a tough new player challenges his status as the league's top enforcer.,2417712
Three interconnected tales of technology run amok during the Christmas season are told by two men at a remote outpost in a frozen wilderness.,3973198
"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",5013056
"After being raped by an evil feudal lord and subsequently getting banished from her village, a peasant girl makes a pact with the Devil to gain magical powers and take her revenge.",71203
Academy Award-winning film-maker Oliver Stone interviews Russian president Vladimir Putin about divisive issues related to U.S.-Russia relations.,6840134
"Short film that starts as footage of a grizzly bear and is then interrupted by a commercial for a drug called ""Claridryl."" The protagonist talks about the drug. But it quickly becomes clear that something is very wrong.",4289434
"Three stories about Shurik - a young student. He fights against criminals, falls in love, confuses apartments, passes exams - he lives after all.",862766
"Two delusional geriatrics reveal curious pasts, share a love of tuna and welcome a surprise guest in this filming of the popular comedy show.",6987652
"After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.",4846232
Priest Don Camillo blackmails his friendly rival Peppone into letting him join a Communist delegation visiting the Soviet Union.,59049
"After the town takes away their daughter's college scholarship, a couple start an illegal casino in their friend's house to make back the money.",4481514
Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.,5439796
A boy haunted by visions of a dark tower from a parallel reality teams up with the tower's disillusioned guardian to stop an evil warlock known as the Man in Black who plans to use the boy to destroy the tower and open the gates of Hell.,1648190
"Twelve years after the tragic death of their little girl, a doll-maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they become the target of the doll-maker's possessed creation, Annabelle.",5140878
"Cheburashka is a creature unknown to science. After the zoo rejects him, he becomes lonely and wants friends. Meanwhile, a crocodile named Gena is in the same boat and seeks friendship. The two meet and build a house for the lonely.",146970
"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",1396484
Sequel to the cult Russian animation Bremenskie muzykanty (1969),251333
Musical fantasy on the plots.,487132
The wolf decides to raise the calf before eating it.,882997
"In the absence of the owner, the dog throws a party with a homeless friend.",1070753
The tale that the house was not stoked throughout the century.,189195
"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",4877122
"A high school student named Light Turner discovers a mysterious notebook that has the power to kill anyone whose name is written within its pages, and launches a secret crusade to rid the world of criminals.",1241317
"A wildlife officer, who is haunted by a tragedy that happened because of him, teams up with an FBI agent in solving a murder of a young woman on a Wyoming Native American reservation and hopes to get redemption from his past regrets.",5362988
"Comedian Rory Scovel storms the stage in Atlanta, where he shares unfocused thoughts about things that mystify him, relationships and the thong song",7044010
A newly released prisoner is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.,4633690
"Michael Bryce, a protection agent, is tasked with protecting Darius Kincaid, one of the world's most famous assassins.",1959563
"A faithful, word-for-word recreation of one colorful day in the American court system.",5950978
"Made without proper language, just gibberish and grunts, this is an absurdist comedy about a man who rejects every facet of normal bourgeois life and turns his apartment into a virtual cave.",69369
"Brunhilde Pomsel describes herself as an ""apolitical girl"" and a ""figure on the margins,"" but she got closer to one of the worst criminals in world history than anyone else left alive. Today aged 104, Pomsel served as Nazi Propaganda Minister Joseph Goebbels' stenographer. Brunhilde Pomsel's life mirrors all the major breaks and continuities of the 20th century. Many people think that the dangers of war and fascism have been overcome. Brunhilde Pomsel makes it clear that this is not case. ""A German Life"" makes the viewer automatically ask: How would I have acted? What principles might I have betrayed to advance my career? Her extraordinary biography and personal journey into the past lead to the disturbing but timeless question: How reliable is my own moral compass?",5135434
"A bourgeois dog and former filmmaker confesses how he became four-legged by failing in love, apple-picking and revolution. A political comedy with magic twists.",6354108
,273646
"The DC Super Girls go LEGO® in this animated adventure brimming with brain-twisting action! The mind games are only beginning when Supergirl, Wonder Woman, and Batgirl have no recollection of a series of wrongdoings that they were responsible for. Who can the girls turn to when even Bumblebee, Katana and other members of Super Hero High are also up to no good? It will take more than super powers to untangle this mental mix-up and find out who or what is behind these mind-bending misdoings! Get up and get your cape on for the ultimate in LEGO® girl power!",7158814
"After the Kingsman's headquarters is destroyed and the world is held hostage, an allied spy organization in the United States is discovered. These two elite secret agencies must band together to defeat a common enemy.",4649466
"Comedian Ari Shaffir steps outside of his yamaka to expose the uncomfortable truth that children are trash, and becoming an adult also brings about its own greasy problems.",6254796
"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",1856101
A group of squirrels try to stop a mayor from destroying the park where they live to make way for a dysfunctional amusement park.,3486626
"Two young people in Berlin, a refugee and a homeless punk, form a relationship.",1835980
"An encounter of some very diverse people, whose lives are intertwined by a fateful incident a long time ago.",3469518
"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",5109784
"When Bryan sets out to uncover the truth about doping in sports, a chance meeting with a Russian scientist transforms his story from a personal experiment into a geopolitical thriller.",6333060
"Three friends filming an audition tape for an extreme reality-TV show find themselves stranded in shark-infested waters, turning their recording into a bloody diary of death. Do they have what it takes to survive the open water?",4126568
"Black Mirror presents Chloë Sevigny, as a nameless drifter navigating a barren landscape punctuated by satellite dishes, radio towers and droning airplanes. Stopping periodically in anonymous hotel rooms, she makes attempts to connect to an unidentified second party.—Anonymous",2492564
"A circus lion goes on holiday to Africa, but his circus skills doesn't let him be.",1332537
"The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.",3532216
"An interracial family struggles to adjust when they move from New York City to a small, predominately white town in Washington State.",5030402
"When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.",1981128
"In this very funny comedy show, Maz mainly focuses on current political environment especially by telling jokes about Donald Trump and his anti-immigrant politics. During the show he talks about immigrants in the United States and their contributions to society just like Americans.",7164714
"Kirito uncovers a conspiracy within Ordinal Scale, a popular AR game developed for a new system called The Augma.",5544384
A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,5027774
"A fiercely independent teenager tries to make her own way in the world while wanting to get out of her hometown of Sacramento, California and to get away from her complicated mother and recently-unemployed father.",4925292
"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.",3402236
"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",2380307
"In this comedy about one epic night in Kyoto, a college sophomore goes on a series of surreal encounters with the local nightlife, all the while unaware of the romantic longings of her classmate Senpai.",6335734
"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.",5580036
"In this sci-fi tinged story of young love and teenage turmoil, a mysterious glowing ball offers Norimichi a second chance at securing his dream date.",6317962
"A documentary film about Oscar-nominated animator Bill Plympton. This is a portrait piece that includes interviews with family, friends, colleagues, critics, and fans.",1691448
This documentary goes behind the scenes with pop provocateur Lady Gaga as she releases a bold new album and prepares for her Super Bowl halftime show.,7291268
"Dave Chappelle returns to D.C. and riffs on politics, police, race relations, drugs, Sesame Street and more.",251654
"When a gay fashion stylist works with a renowned foreign actor, they both embark on a journey of self-discovery.",3185602
"Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen.",4468740
"Gentle Sapper, a replicant, unleashes his true power when he sees his loved ones in trouble.",7387408
"Antoine is about to get married to Gisèle. His friend Julien, a confirmed bachelor, tries desperately to talk him out of it, citing his own painful experiences.",57936
"Moscow, 1953. After being in power for nearly 30 years, Soviet dictator, Joseph Vissarionovich Stalin, takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.",4686844
"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.",3262342
"David Attenborough returns to the world's oceans in this sequel to the acclaimed documentary filming rare and unusual creatures of the deep, as well as documenting the problems our oceans face.",6769208
"Christina Pazsitzky hits Seattle with a biting dose of reality, telling truths about her childhood, getting older and the horrors of giving birth.",7057376
"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",2283362
Dane Cook performs a standup routine that skewers aspects of every day life and human behavior.,4129180
"A virus spreads through an office complex, causing white-collar workers to act out their worst impulses.",4348012
"Adaptation of the final part of famous time-travel trilogy. Gwendolyn's heart is broken, will she trust Gideon again? There's no time to wallow in tears. Something unbelievable happens and Gwendolyn finds herself in the race against time.",4960934
"On Coney Island in the 1950s, a lifeguard tells the story of a middle-aged carousel operator, his beleaguered wife and the visitor who turns their lives upside-down.",5825380
"A video artist looking for work drives to a remote house in the forest to meet a man claiming to be a serial killer. But after agreeing to spend the day with him, she soon realizes that she made a deadly mistake.",3654796
"Lyndon B. Johnson aligns himself with John F. Kennedy, rises to the Presidency, and deals with the civil rights struggles of the 1960s.",4778988
"Roman J. Israel, Esq., a driven, idealistic defense attorney, finds himself in a tumultuous series of events that lead to a crisis and the necessity for extreme action.",6000478
"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean the end of the British Empire.",4555426
Rey develops her abilities with the help of Luke Skywalker as the Resistance prepares for battle against the First Order.,2527336
"As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.",6359956
"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",5580390
"The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.",4209788
"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",2543472
"Having finally gotten used to each other's existence, Brad and Dusty must now deal with their intrusive fathers during the holidays.",5657846
A recovering alcoholic must wrestle with demons within and without when he and his family move into a haunted hotel as caretakers.,118460
A behind-the-scenes look at how Jim Carrey adopted the persona of idiosyncratic comedian Andy Kaufman on the set of Man on the Moon (1999).,7214762
"When aspiring actor Greg Sestero meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.",3521126
A cover-up spanning four U.S. Presidents pushes the country's first female newspaper publisher and her editor to join an unprecedented battle between press and government.,6294822
,832879
Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,1485796
"After Ferdinand, a bull with a big heart, is mistaken for a dangerous beast, he is captured and torn from his home. Determined to return to his family, he rallies a misfit team on the ultimate adventure.",3411444
"Fresh from hosting the Royal Variety Performance and starring in Bad Education and A League Of Their Own, this is your chance to catch Jack at his dynamic best.",7539884
"Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want.",6892388
"Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.",5776858
"Creators, cast and network executives recount the strange history of the Dana Carvey Show, the irreverent prime time sketch comedy show that aired for eight episodes on ABC, following its star's meteoric run on Saturday Night Live.",7544820
"Cheeky comic Craig Ferguson keeps it casual as he discusses 1970's porn, Japanese toilets and his mildly crime-filled days as a talk show host.",7193448
The true story of a decorated officer's legal challenge to her involuntary discharge when she admitted she was homosexual.,114395
A hungry hunter pursues a wily rabbit who's one step ahead of him and his hound.,31405
Porky Pig goes on a hunt to catch the surreally elusive last Do-Do bird.,30604
Porky goes after a rogue rabbit who manages to frustrate him at each turn. He is unsuccessful and the rabbit comes to visit him just to make recovery tougher for him.—Russell Christiansen <russ@megsinet.net>,30608
